"Author","Title","Year","Publication","DOI"
"Yuchan Chen","Research on Classification of Watermelon Ripeness Based on Neural Network Pattern Recognition","2021","Association for Computing Machinery, New York, NY, USA, Article 145","https://doi.org/10.1145/3448734.3450875"
"Liang Sui, Wenli Sun, and Xu Gao","Near-infrared maritime target detection based on Swin-Transformer model","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3556384.3556417"
"Yuxia Guan, Ying An, Jingrui Xu, Ning Liu, and Jianxin Wang","HA-ResNet: Residual Neural Network With Hidden Attention for ECG Arrhythmia Detection Using Two-Dimensional Signal","2022","Comput. Biol. Bioinformatics 20, 6 (Nov.-Dec. 2023)","https://doi.org/10.1109/TCBB.2022.3198998"
"Gabriel Bianchin de Oliveira, Helio Pedrini, and Zanoni Dias","Protein secondary structure prediction based on fusion of machine learning classifiers","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3412841.3442067"
"Daniel Michelsanti, Zheng-Hua Tan, Shi-Xiong Zhang, Yong Xu, Meng Yu, Dong Yu, and Jesper Jensen","An Overview of Deep-Learning-Based Audio-Visual Speech Enhancement and Separation","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3066303"
"Wang Cai, Jianzhuang Wang, Qi Zhou, Yang Yang, and Ping Jiang","Equipment and Machine Learning in Welding Monitoring: A Short Review","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3314493.3314508"
"Ziqi Ke and Haris Vikalo","Deep learning for assembly of haplotypes and viral quasispecies from short and long sequencing reads","2022","Association for Computing Machinery, New York, NY, USA, Article 3","https://doi.org/10.1145/3535508.3545524"
"Li Gou, Jin Peng, Hao Yang, Yanqiu Yu, and Xuan Wang","Automatic Recognition of Mandarin Speech in Complex Medical Treatment Environments based on Mel-Frequency Cepstral Coefficients Analysis and Deep Learning","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3672758.3672877"
"Alexey Kovtunenko, Azat Bilyalov, Liaisan Bakirova, Nikita Topolskii, Grigory Voronkov, Elizaveta Grakhova, and Ruslan Kutluyarov","Methods to increase the Raman spectroscopy efficiency in multimodal diagnostic systems","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3584202.3584303"
"Maitreyi Ashok, Matthew J. Turner, Ronald L. Walsworth, Edlyn V. Levine, and Anantha P. Chandrakasan","Hardware Trojan Detection Using Unsupervised Deep Learning on Quantum Diamond Microscope Magnetic Field Images","2022","Emerg. Technol. Comput. Syst. 18, 4, Article 67 (October 2022), 25 pages","https://doi.org/10.1145/3531010"
"Ke Tan and DeLiang Wang","Towards Model Compression for Deep Learning Based Speech Enhancement","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3082282"
"Zhong-Qiu Wang and DeLiang Wang","Deep Learning Based Target Cancellation for Speech Dereverberation","2020","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2020.2975902"
"Maria Lua Nunes, Marilia Barandas, Hugo Gamboa, and Filipe Soares","Acoustic Structural Integrity Assessment of Ceramics using Supervised Machine Learning and Uncertainty-Based Rejection","2022","Newsl. 24, 2 (December 2022)","https://doi.org/10.1145/3575637.3575653"
"Jiayu Shao, Puhong Qin, and Jiejing Tang","Study on the Neuro-aesthetic Indicator Choice for Machine learning in the view of Aesthetic Education Effect Evaluation","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3660043.3660147"
"Ke Tan, Xueliang Zhang, and DeLiang Wang","Deep Learning Based Real-Time Speech Enhancement for Dual-Microphone Mobile Phones","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3082318"
"Randa Osama, Nour El-Huda Ashraf, Amina Yasser, Salma AbdelFatah, Noha El Masry, and Ashraf AbdelRaouf","Greenhouse Plant Growth Supervision with the LED Lights using Machine Learning","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3436829.3436847"
"David McMenemy","Ethical Issues in Digital Signal Processing and Machine Learning","2021","). Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3447404.3447407"
"Francisco Cristovao, Silvia Cascianelli, Arif Canakoglu, Mark Carman, Luca Nanni, Pietro Pinoli, and Marco Masseroli","Investigating Deep Learning Based Breast Cancer Subtyping Using Pan-Cancer and Multi-Omic Data","2020","Comput. Biol. Bioinformatics 19, 1 (Jan.-Feb. 2022)","https://doi.org/10.1109/TCBB.2020.3042309"
"Parisa Eslambolchilar, Andreas Komninos, and Mark Dunlop (Eds.)","Intelligent Computing for Interactive System Design: Statistics, Digital Signal Processing, and Machine Learning in Practice (1st","2021","). ACM Books, Vol. 34. Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3447404"
"Carl Timothy Tolentino, Francis Panganiban, and Franz De Leon","Machine Learning Methods for Estimating the Excitation Point on a Plucked String of a Classical Guitar","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3335656.3335683"
"Apostolos Kalatzis, Laura Stanley, Rohith Karthikeyan, and Ranjana K. Mehta","Mental stress classification during a motor task in older adults using an artificial neural network","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3410530.3414360"
"Delong Yang, Dongnan Su, Zhaohui Luo, Peng Shang, and Zhigang Hu","The Survey of Image Generation from EEG Signals based on Deep Learning","2022","Association for Computing Machinery, New York, NY, USA, Article 7","https://doi.org/10.1145/3502060.3502151"
"Tangfei Tao, Zezhen Han, Guanghua Xu, and Kai Zhang","A Convolution Neural Network with Mixed-Size Kernels for Time-Frequency Characteristics of Motor Imagery","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3467707.3467717"
"Jonáš Hruška, Telmo Adão, Luís Pádua, Pedro Marques, António Cunha, Emanuel Peres, António Sousa, Raul Morais, and Joaquim J. Sousa","Machine learning classification methods in hyperspectral data processing for agricultural applications","2018","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3220228.3220242"
"Te Li, Lingfei Wang, Xi Wang, and Hong Sun","Differential diagnosis of radiation encephalopathy and post-radiation brain tumor recurrence by machine learning models based on contrast-enhanced MRI","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3665689.3665743"
"Zhiwen Zhang, LinLin Xu, and Qixin Liu","The identification of Impervious Area from Sentinel-2 Imagery Using A Novel Spectral Spatial Residual Convolution Neural Network","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3373419.3373459"
"DeLiang Wang and Jitong Chen","Supervised Speech Separation Based on Deep Learning: An Overview","2018","Audio, Speech and Lang. Proc. 26, 10 (October 2018)","https://doi.org/10.1109/TASLP.2018.2842159"
"Thi Ngoc Tho Nguyen, Woon-Seng Gan, Rishabh Ranjan, and Douglas L. Jones","Robust Source Counting and DOA Estimation Using Spatial Pseudo-Spectrum and Convolutional Neural Network","2020","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2020.3019646"
"Geunseok Yang, Kyeongsic Min, and Byungjeong Lee","Applying deep learning algorithm to automatic bug localization and repair","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3341105.3374005"
"Patrick John F. Festin, Rex S. Cortez, and Jocelyn Flores Villaverde","Non-Invasive Detection of Diabetes Mellitus by Tongue Diagnosis Using Convolutional Neural Network","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3397391.3397427"
"Baoliang Sun, Chunlan Jiang, Yuguang Song, Kai Xue, and Weike Shi","Direction-of-Arrival Estimation of Acoustic Sources Using Acoustic Array Based on SOM and BP Neural Network","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3529570.3529605"
"Berrak Sisman, Junichi Yamagishi, Simon King, and Haizhou Li","An Overview of Voice Conversion and Its Challenges: From Statistical Modeling to Deep Learning","2020","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2020.3038524"
"Zheyun Qin, Zhenping Yi, Yuxiang Lu, Jingchang Pan, and Yude Bu","Spectral Recognition of M Giant Based on Deep Convolutional Neural Network","2018","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3291801.3291804"
"Akshay Kshirsagar, Ratnadeep Deshmukh, and Rohit Gupta","The Machine learning Technique used in a Study of Water Quality &amp; Water Level estimation Using Remote Sensing &amp; GIS: A Review","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3484824.3484887"
"Ryan Chard, Logan Ward, Zhuozhao Li, Yadu Babuji, Anna Woodard, Steven Tuecke, Kyle Chard, Ben Blaiszik, and Ian Foster","Publishing and Serving Machine Learning Models with DLHub","2019","Association for Computing Machinery, New York, NY, USA, Article 73","https://doi.org/10.1145/3332186.3332246"
"Todor K. Avramov and Dong Si","Deep Learning for Resolution Validation of Three Dimensional Cryo-Electron Microscopy Density Maps","2018","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3233547.3233712"
"M. Khadem-hosseini, S. Ghaemmaghami, A. Abtahi, S. Gazor, and F. Marvasti","Error Correction in Pitch Detection Using a Deep Learning Based Classification","2020","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2020.2977472"
"Shan-Ju Yeh and Bor-Sen Chen","Systems Medicine Design based on Systems Biology Approaches and Deep Neural Network for Gastric Cancer","2021","Comput. Biol. Bioinformatics 19, 5 (Sept.-Oct. 2022)","https://doi.org/10.1109/TCBB.2021.3095369"
"Alejandro Gomez-Alanis, Antonio M. Peinado, Jose A. Gonzalez, and Angel M. Gomez","A Gated Recurrent Convolutional Neural Network for Robust Spoofing Detection","2019","Audio, Speech and Lang. Proc. 27, 12 (Dec. 2019)","https://doi.org/10.1109/TASLP.2019.2937413"
"Weiqing Wang, Jin Pan, Hua Yi, Zhanmei Song, and Ming Li","Audio-Based Piano Performance Evaluation for Beginners With Convolutional Neural Network and Attention Mechanism","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3061267"
"Timothy Tadros, Nicholas C. Cullen, Michelle R. Greene, and Emily A. Cooper","Assessing Neural Network Scene Classification from Degraded Images","2019","Appl. Percept. 16, 4, Article 21 (October 2019), 20 pages","https://doi.org/10.1145/3342349"
"Rui Tian and Ziqi Zhu","Printer Source Identification Based on Graph Model","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3583788.3583806"
"Muhammad Usman, Wenxi Wang, Marko Vasic, Kaiyuan Wang, Haris Vikalo, and Sarfraz Khurshid","A study of the learnability of relational properties: model counting meets machine learning (MCML)","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3385412.3386015"
"Pu Wang, Yinhong Li, Kui Wang, and Hanwen Qu","Research on the Application of Ensemble Learning Methods for Rapid Diagnosis of Osteoarthritis Ensemble Learning-Assisted Rapid Diagnosis Methods Practical Research on the Application of Serum Raman Spectroscopy Combined with Ensemble Learning Methods in Rapid Diagnosis","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3718751.3718818"
"Weiwei Jiang, Jorge Goncalves, and Vassilis Kostakos","Mobile Near-infrared Sensing—A Systematic Review on Devices, Data, Modeling, and Applications","2024","Surv. 56, 8, Article 201 (August 2024), 36 pages","https://doi.org/10.1145/3652596"
"Qiao Shen, Jianxiu Jin, Qianfeng Tie, Zhejun Zeng, Lin Shu, and Xiangmin Xu","Exploring Emotion Recognition with a Multi-Scale fNIRS Dataset: A Novel Approach Integrating Statistical Information and Cross-Channel Attention","2024","Association for Computing Machinery, New York, NY, USA, Article 41","https://doi.org/10.1145/3661725.3661769"
"Jamie Scanlan, Francis F. Li, Olga Umnova, Gyorgy Rakoczy, and Nóra Lövey","Machine Learning and DSP Algorithms for Screening of Possible Osteoporosis Using Electronic Stethoscopes","2018","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3288200.3288215"
"Ulbert J. Botero, Ronald Wilson, Hangwei Lu, Mir Tanjidur Rahman, Mukhil A. Mallaiyan, Fatemeh Ganji, Navid Asadizanjani, Mark M. Tehranipoor, Damon L. Woodard, and Domenic Forte","Hardware Trust and Assurance through Reverse Engineering: A Tutorial and Outlook from Image Analysis and Machine Learning Perspectives","2021","Emerg. Technol. Comput. Syst. 17, 4, Article 62 (October 2021), 53 pages","https://doi.org/10.1145/3464959"
"Ashutosh Pandey and DeLiang Wang","On Cross-Corpus Generalization of Deep Learning Based Speech Enhancement","2020","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2020.3016487"
"Md. Golam Sarowar, Fahima Qasim, and Shamim H. Ripon","Tuberous Sclerosis Complex (TSC) Disease Prediction Using Optimized Convolutional Neural Network","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3348445.3348454"
"Xunan Huang, Bo Liu, Jiaxue Hao, Huyen Nguyen, Michael V. Knopp, Qiguang Miao, and Guang Jia","Automatic Segmentation of Prostate Structures Using a Convolutional Neural Network from Multiparametric MRI","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3364836.3364855"
"Le Yu, Zonglin Lei, Yihuan Huang, Bin Li, Haitao Sun, and Pengliang Sun","Study on Origin traceability of Chinese Medicine Codonopsis pilosula based on stable isotope Mass Spectrometry and Machine Learning Strategy","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3523286.3524520"
"Shengzhong Liu, Shuochao Yao, Yifei Huang, Dongxin Liu, Huajie Shao, Yiran Zhao, Jinyang Li, Tianshi Wang, Ruijie Wang, Chaoqi Yang, and Tarek Abdelzaher","Handling Missing Sensors in Topology-Aware IoT Applications with Gated Graph Neural Network","2020","ACM Interact. Mob. Wearable Ubiquitous Technol. 4, 3, Article 90 (September 2020), 31 pages","https://doi.org/10.1145/3411818"
"Zhengqin Zhou, Hao Zhan, Yuru Cai, Xu Yang, Wen Zhou, and Mengna Liu","A Rapid Recognition Method for Transformer Partial Discharge Fault Patterns Based on Improved DSCNN","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3712623.3712648"
"Zhongcan Fu, Wei Wang, and Zhi Zhou","Experiments of BP neural network-based peak-detection for Fiber Bragg Grating sparse spectrum sampled by embedded system: BP-NN peak-detection for FBG Sparse spectrum sampled by embedded system","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3650400.3650522"
"Chang Xu, Kuiyu Chang, Khee-Chin Chua, Meishan Hu, and Zhenxiang Gao","Large-Scale Wi-Fi Hotspot Classification via Deep Learning","2017","International World Wide Web Conferences Steering Committee, Republic and Canton of Geneva, CHE","https://doi.org/10.1145/3041021.3054239"
